Instancia;Tarefas Finalizadas;Tarefas não finalizads;Trocas;Instancias de troca;Soluções Iniciais;Soluções Final;Soluções Final Real;Tempo;PTL
instanceLarge822_m=7_n=100_l=40_c=30_s=2;100,0;0,0;287,3;91,3;-476,8;-287,3;1799,7;14,5174;91,1
instanceLarge823_m=7_n=100_l=40_c=30_s=0;100,0;0,0;279,9;91,3;-471,3;-279,9;1807,1;14,508;86,2
instanceLarge824_m=7_n=100_l=40_c=30_s=1;100,0;0,0;297,5;91,2;-497,3;-297,5;1790,5;14,495;84,5
instanceLarge825_m=7_n=100_l=40_c=30_s=2;100,0;0,0;281,8;91,7;-477,2;-281,8;1801,2;14,5121;90,6
instanceLarge826_m=7_n=100_l=40_c=30_s=0;98,0;2,0;283,5;89,6;-537,9;-343,5;1700,5;14,4393;94,9
instanceLarge827_m=7_n=100_l=40_c=30_s=1;100,0;0,0;280,1;91,0;-469,1;-280,1;1809,9;14,4594;91,7
instanceLarge828_m=7_n=100_l=40_c=30_s=2;100,0;0,0;286,4;91,1;-482,6;-286,4;1802,6;14,4659;80,8
instanceLarge829_m=7_n=100_l=40_c=30_s=0;100,0;0,0;282,1;92,1;-470,6;-282,1;1796,9;14,4659;88,9
instanceLarge830_m=7_n=100_l=40_c=30_s=1;100,0;0,0;286,8;91,0;-480,7;-286,8;1803,2;14,4772;93,0
instanceLarge831_m=7_n=100_l=40_c=30_s=2;100,0;0,0;285,0;91,7;-471,5;-285,0;1798,0;14,5018;95,2
instanceLarge832_m=7_n=100_l=40_c=30_s=0;99,0;1,0;294,7;90,4;-529,0;-324,7;1741,3;14,4845;88,3
instanceLarge833_m=7_n=100_l=40_c=30_s=1;99,3;0,7;291,9;90,2;-499,0;-312,9;1764,1;14,4745;89,2
instanceLarge834_m=7_n=100_l=40_c=30_s=2;100,0;0,0;283,3;91,6;-469,7;-283,3;1800,7;14,4846;93,5
instanceLarge835_m=7_n=100_l=40_c=30_s=0;100,0;0,0;281,8;91,5;-473,2;-281,8;1803,2;14,4785;85,7
instanceLarge836_m=7_n=100_l=40_c=30_s=1;99,0;1,0;300,3;91,6;-525,0;-330,3;1723,7;14,5074;85,3
instanceLarge837_m=7_n=100_l=40_c=30_s=2;100,0;0,0;283,9;91,3;-474,7;-283,9;1803,1;14,5274;88,0
instanceLarge838_m=7_n=100_l=40_c=30_s=0;98,0;2,0;283,6;90,1;-540,4;-343,6;1695,4;14,4972;90,1
instanceLarge839_m=7_n=100_l=40_c=30_s=1;98,0;2,0;283,2;89,3;-541,5;-343,2;1703,8;14,5021;89,3
instanceLarge840_m=7_n=100_l=40_c=30_s=2;100,0;0,0;280,3;91,2;-468,5;-280,3;1807,7;14,5075;88,4
instanceLarge841_m=6_n=200_l=30_c=10_s=0;200,0;0,0;294,9;170,3;-553,3;-294,9;4002,1;25,7126;96,2
instanceLarge842_m=6_n=200_l=30_c=10_s=1;200,0;0,0;290,0;167,6;-554,7;-290,0;4034,0;25,7474;97,3
instanceLarge843_m=6_n=200_l=30_c=10_s=2;200,0;0,0;293,1;166,4;-555,5;-293,1;4042,9;25,6915;96,1
instanceLarge844_m=6_n=200_l=30_c=10_s=0;197,0;3,0;302,5;167,5;-663,9;-392,5;3842,5;25,7758;96,0
instanceLarge845_m=6_n=200_l=30_c=10_s=1;200,0;0,0;294,9;168,5;-555,8;-294,9;4020,1;25,7799;97,3
instanceLarge846_m=6_n=200_l=30_c=10_s=2;200,0;0,0;305,5;171,5;-570,4;-305,5;3979,5;25,7621;96,6
instanceLarge847_m=6_n=200_l=30_c=10_s=0;199,0;1,0;301,8;168,5;-585,5;-331,8;3953,2;25,7231;97,3
instanceLarge848_m=6_n=200_l=30_c=10_s=1;200,0;0,0;291,1;168,1;-555,0;-291,1;4027,9;25,754;95,6
instanceLarge849_m=6_n=200_l=30_c=10_s=2;200,0;0,0;300,5;172,3;-560,5;-300,5;3976,5;25,891;96,4
instanceLarge850_m=6_n=200_l=30_c=10_s=0;200,0;0,0;293,5;168,8;-552,8;-293,5;4018,5;25,7265;96,6
instanceLarge851_m=6_n=200_l=30_c=10_s=1;200,0;0,0;287,6;166,4;-552,7;-287,6;4048,4;25,741;95,5
instanceLarge852_m=6_n=200_l=30_c=10_s=2;200,0;0,0;297,0;167,9;-559,5;-297,0;4024,0;25,7038;94,2
instanceLarge853_m=6_n=200_l=30_c=10_s=0;200,0;0,0;298,6;170,0;-554,3;-298,6;4001,4;25,721;95,2
instanceLarge854_m=6_n=200_l=30_c=10_s=1;199,0;1,0;307,5;169,1;-609,0;-337,5;3941,5;25,7009;96,7
instanceLarge855_m=6_n=200_l=30_c=10_s=2;200,0;0,0;305,6;170,1;-566,9;-305,6;3993,4;25,6688;97,7
instanceLarge856_m=6_n=200_l=30_c=10_s=0;200,0;0,0;306,6;169,8;-572,5;-306,6;3995,4;25,723;94,6
instanceLarge857_m=6_n=200_l=30_c=10_s=1;200,0;0,0;288,7;166,7;-551,0;-288,7;4044,3;25,7421;94,5
instanceLarge858_m=6_n=200_l=30_c=10_s=2;200,0;0,0;304,1;172,7;-569,6;-304,1;3968,9;25,7162;96,4
instanceLarge859_m=6_n=200_l=30_c=10_s=0;196,0;4,0;307,9;167,6;-699,9;-427,9;3776,1;25,6986;97,9
instanceLarge860_m=6_n=200_l=30_c=10_s=1;200,0;0,0;311,1;171,9;-580,1;-311,1;3969,9;25,6728;95,3
instanceLarge861_m=6_n=200_l=30_c=10_s=2;200,0;0,0;289,3;166,3;-553,6;-289,3;4047,7;25,7273;95,2
instanceLarge862_m=6_n=200_l=30_c=10_s=0;200,0;0,0;289,5;166,6;-547,0;-289,5;4044,5;25,7232;95,5
instanceLarge863_m=6_n=200_l=30_c=10_s=1;200,0;0,0;290,3;167,3;-554,5;-290,3;4036,7;25,7236;95,8
instanceLarge864_m=6_n=200_l=30_c=10_s=2;200,0;0,0;294,3;169,0;-554,7;-294,3;4015,7;25,7302;96,9
instanceLarge865_m=6_n=200_l=30_c=10_s=0;200,0;0,0;294,9;170,0;-554,2;-294,9;4005,1;25,7302;94,1
instanceLarge866_m=6_n=200_l=30_c=10_s=1;200,0;0,0;291,3;170,4;-552,2;-291,3;4004,7;25,7464;97,2
instanceLarge867_m=6_n=200_l=30_c=10_s=2;200,0;0,0;296,9;170,7;-559,7;-296,9;3996,1;25,6926;93,6
instanceLarge868_m=6_n=200_l=30_c=10_s=0;197,9;2,1;312,6;170,2;-637,0;-375,6;3859,4;25,6627;96,5
instanceLarge869_m=6_n=200_l=30_c=10_s=1;199,0;1,0;313,3;170,7;-608,8;-343,3;3919,7;25,6963;95,3
instanceLarge870_m=6_n=200_l=30_c=10_s=2;200,0;0,0;291,6;168,8;-555,3;-291,6;4020,4;25,7595;96,2
instanceLarge871_m=6_n=200_l=30_c=20_s=0;200,0;0,0;383,6;179,6;-689,4;-383,6;3820,4;26,4591;95,2
instanceLarge872_m=6_n=200_l=30_c=20_s=1;200,0;0,0;386,5;178,2;-692,1;-386,5;3831,5;26,4704;97,2
instanceLarge873_m=6_n=200_l=30_c=20_s=2;200,0;0,0;384,4;179,2;-690,0;-384,4;3823,6;26,4507;95,0
instanceLarge874_m=6_n=200_l=30_c=20_s=0;198,0;2,0;397,9;178,6;-756,7;-457,9;3696,1;26,5046;98,1
instanceLarge875_m=6_n=200_l=30_c=20_s=1;191,0;9,0;378,1;171,8;-988,7;-648,1;3363,9;26,4908;94,2
instanceLarge876_m=6_n=200_l=30_c=20_s=2;200,0;0,0;384,2;178,5;-688,9;-384,2;3830,8;26,454;97,2
instanceLarge877_m=6_n=200_l=30_c=20_s=0;200,0;0,0;385,6;179,4;-694,5;-385,6;3820,4;26,4867;96,8
instanceLarge878_m=6_n=200_l=30_c=20_s=1;200,0;0,0;398,6;178,9;-713,6;-398,6;3812,4;26,6131;96,2
instanceLarge879_m=6_n=200_l=30_c=20_s=2;200,0;0,0;393,5;182,0;-702,6;-393,5;3786,5;26,4459;95,6
instanceLarge880_m=6_n=200_l=30_c=20_s=0;200,0;0,0;392,9;179,4;-707,1;-392,9;3813,1;26,4081;95,8
instanceLarge881_m=6_n=200_l=30_c=20_s=1;193,0;7,0;387,7;173,5;-942,0;-597,7;3457,3;26,4461;97,2
instanceLarge882_m=6_n=200_l=30_c=20_s=2;200,0;0,0;391,9;178,7;-701,3;-391,9;3821,1;26,4324;95,2
instanceLarge883_m=6_n=200_l=30_c=20_s=0;199,0;1,0;404,4;180,3;-743,6;-434,4;3732,6;26,5417;96,8
instanceLarge884_m=6_n=200_l=30_c=20_s=1;200,0;0,0;383,7;180,2;-692,5;-383,7;3814,3;26,5652;95,1
instanceLarge885_m=6_n=200_l=30_c=20_s=2;200,0;0,0;399,5;180,7;-700,3;-399,5;3793,5;26,461;94,6
instanceLarge886_m=6_n=200_l=30_c=20_s=0;199,0;1,0;398,4;180,1;-732,9;-428,4;3740,6;26,446;96,7
instanceLarge887_m=6_n=200_l=30_c=20_s=1;197,2;2,8;398,0;177,7;-779,5;-482,0;3657,0;26,5072;95,7
instanceLarge888_m=6_n=200_l=30_c=20_s=2;200,0;0,0;391,4;181,2;-700,9;-391,4;3796,6;26,4471;93,1
instanceLarge889_m=6_n=200_l=30_c=20_s=0;199,0;1,0;406,4;178,9;-751,1;-436,4;3744,6;26,5011;96,7
instanceLarge890_m=6_n=200_l=30_c=20_s=1;200,0;0,0;379,6;177,8;-688,9;-379,6;3842,4;26,5279;95,1
instanceLarge891_m=6_n=200_l=30_c=20_s=2;200,0;0,0;401,6;179,5;-711,7;-401,6;3803,4;26,4604;96,8
instanceLarge892_m=6_n=200_l=30_c=20_s=0;200,0;0,0;379,7;177,5;-694,2;-379,7;3845,3;26,4208;94,2
instanceLarge893_m=6_n=200_l=30_c=20_s=1;196,0;4,0;386,5;176,8;-822,7;-506,5;3605,5;26,4498;94,5
instanceLarge894_m=6_n=200_l=30_c=20_s=2;200,0;0,0;380,4;180,0;-690,6;-380,4;3819,6;26,5605;95,0
instanceLarge895_m=6_n=200_l=30_c=20_s=0;200,0;0,0;390,5;180,3;-693,9;-390,5;3806,5;26,5016;96,8
instanceLarge896_m=6_n=200_l=30_c=20_s=1;197,0;3,0;389,8;176,7;-791,9;-479,8;3663,2;26,4908;95,4
instanceLarge897_m=6_n=200_l=30_c=20_s=2;200,0;0,0;384,4;177,7;-694,4;-384,4;3838,6;26,4411;97,1
instanceLarge898_m=6_n=200_l=30_c=20_s=0;198,0;2,0;393,1;179,7;-758,5;-453,1;3689,9;26,4523;97,2
instanceLarge899_m=6_n=200_l=30_c=20_s=1;200,0;0,0;383,9;177,4;-692,1;-383,9;3842,1;26,4564;96,7
instanceLarge900_m=6_n=200_l=30_c=20_s=2;200,0;0,0;390,5;179,3;-700,1;-390,5;3816,5;26,3828;96,2
instanceLarge901_m=6_n=200_l=40_c=20_s=0;197,0;3,0;356,3;165,7;-727,4;-446,3;3806,7;29,4845;96,5
instanceLarge902_m=6_n=200_l=40_c=20_s=1;200,0;0,0;345,5;165,0;-628,2;-345,5;4004,5;29,6264;96,8
instanceLarge903_m=6_n=200_l=40_c=20_s=2;200,0;0,0;346,7;166,8;-629,0;-346,7;3985,3;29,6066;94,5
instanceLarge904_m=6_n=200_l=40_c=20_s=0;197,1;2,9;354,3;165,8;-719,8;-441,3;3813,7;29,5771;96,8
instanceLarge905_m=6_n=200_l=40_c=20_s=1;198,0;2,0;357,1;167,4;-701,1;-417,1;3848,9;29,5411;96,8
instanceLarge906_m=6_n=200_l=40_c=20_s=2;200,0;0,0;346,1;163,8;-632,4;-346,1;4015,9;29,6386;95,0
instanceLarge907_m=6_n=200_l=40_c=20_s=0;200,0;0,0;349,5;168,4;-630,9;-349,5;3966,5;29,6298;96,4
instanceLarge908_m=6_n=200_l=40_c=20_s=1;200,0;0,0;345,9;165,0;-633,1;-345,9;4004,1;29,6376;96,4
instanceLarge909_m=6_n=200_l=40_c=20_s=2;200,0;0,0;344,5;166,7;-628,6;-344,5;3988,5;29,6405;94,9
instanceLarge910_m=6_n=200_l=40_c=20_s=0;200,0;0,0;344,6;164,8;-630,8;-344,6;4007,4;29,6411;94,8
instanceLarge911_m=6_n=200_l=40_c=20_s=1;200,0;0,0;344,4;166,4;-630,7;-344,4;3991,6;29,6411;94,1
instanceLarge912_m=6_n=200_l=40_c=20_s=2;200,0;0,0;350,0;167,6;-634,0;-350,0;3974,0;29,5991;96,2
instanceLarge913_m=6_n=200_l=40_c=20_s=0;199,0;1,0;373,9;169,8;-687,6;-403,9;3868,1;29,4763;96,8
instanceLarge914_m=6_n=200_l=40_c=20_s=1;198,0;2,0;354,0;164,0;-696,5;-414,0;3886,0;29,5284;96,9
instanceLarge915_m=6_n=200_l=40_c=20_s=2;200,0;0,0;348,4;166,2;-633,0;-348,4;3989,6;29,6202;96,9
instanceLarge916_m=6_n=200_l=40_c=20_s=0;200,0;0,0;348,5;167,1;-631,1;-348,5;3980,5;29,6107;98,0
instanceLarge917_m=6_n=200_l=40_c=20_s=1;200,0;0,0;344,4;164,8;-631,9;-344,4;4007,6;29,6106;98,0
instanceLarge918_m=6_n=200_l=40_c=20_s=2;200,0;0,0;349,6;167,6;-632,5;-349,6;3974,4;29,6023;95,2
instanceLarge919_m=6_n=200_l=40_c=20_s=0;199,0;1,0;360,3;168,7;-680,9;-390,3;3892,7;29,5233;97,2
instanceLarge920_m=6_n=200_l=40_c=20_s=1;200,0;0,0;357,1;166,4;-648,7;-357,1;3978,9;29,599;95,4
instanceLarge921_m=6_n=200_l=40_c=20_s=2;200,0;0,0;347,3;168,6;-633,9;-347,3;3966,7;29,635;95,6
instanceLarge922_m=6_n=200_l=40_c=20_s=0;200,0;0,0;344,5;166,3;-629,2;-344,5;3992,5;29,6518;96,0
instanceLarge923_m=6_n=200_l=40_c=20_s=1;200,0;0,0;344,1;167,7;-631,2;-344,1;3978,9;29,6117;95,3
instanceLarge924_m=6_n=200_l=40_c=20_s=2;200,0;0,0;350,0;169,4;-626,1;-350,0;3956,0;29,6955;93,5
instanceLarge925_m=6_n=200_l=40_c=20_s=0;196,0;4,0;354,6;165,6;-762,4;-474,6;3749,4;29,4842;95,3
instanceLarge926_m=6_n=200_l=40_c=20_s=1;197,0;3,0;361,1;166,8;-744,9;-451,1;3790,9;29,4506;96,5
instanceLarge927_m=6_n=200_l=40_c=20_s=2;200,0;0,0;359,2;168,6;-646,6;-359,2;3954,8;29,6087;97,4
instanceLarge928_m=6_n=200_l=40_c=20_s=0;200,0;0,0;344,8;167,7;-628,1;-344,8;3978,2;29,6222;96,0
instanceLarge929_m=6_n=200_l=40_c=20_s=1;198,0;2,0;359,0;167,6;-702,3;-419,0;3845,0;29,5021;97,3
instanceLarge930_m=6_n=200_l=40_c=20_s=2;200,0;0,0;358,4;168,8;-649,1;-358,4;3953,6;29,5554;96,4
instanceLarge931_m=6_n=200_l=40_c=30_s=0;199,0;1,0;554,8;189,3;-940,6;-584,8;3492,2;27,0783;96,3
instanceLarge932_m=6_n=200_l=40_c=30_s=1;200,0;0,0;533,7;189,2;-894,6;-533,7;3574,3;27,0668;96,6
instanceLarge933_m=6_n=200_l=40_c=30_s=2;200,0;0,0;533,5;191,2;-893,9;-533,5;3554,5;27,1038;95,7
instanceLarge934_m=6_n=200_l=40_c=30_s=0;200,0;0,0;540,0;189,7;-895,4;-540,0;3563,0;27,073;97,4
instanceLarge935_m=6_n=200_l=40_c=30_s=1;196,7;3,3;554,3;188,4;-1000,4;-653,3;3363,7;27,0599;97,2
instanceLarge936_m=6_n=200_l=40_c=30_s=2;200,0;0,0;567,6;192,1;-921,5;-567,6;3511,4;27,088;95,0
instanceLarge937_m=6_n=200_l=40_c=30_s=0;198,1;1,9;550,8;189,0;-958,6;-607,8;3445,2;27,0587;96,8
instanceLarge938_m=6_n=200_l=40_c=30_s=1;200,0;0,0;534,4;190,9;-893,5;-534,4;3556,6;27,1481;94,9
instanceLarge939_m=6_n=200_l=40_c=30_s=2;200,0;0,0;537,2;190,1;-896,9;-537,2;3561,8;27,0971;95,6
instanceLarge940_m=6_n=200_l=40_c=30_s=0;199,4;0,6;555,5;190,1;-918,5;-573,5;3507,5;27,1202;94,0
instanceLarge941_m=6_n=200_l=40_c=30_s=1;200,0;0,0;544,2;191,1;-901,9;-544,2;3544,8;27,0885;95,6
instanceLarge942_m=6_n=200_l=40_c=30_s=2;200,0;0,0;537,3;190,1;-892,3;-537,3;3561,7;27,0766;96,5
instanceLarge943_m=6_n=200_l=40_c=30_s=0;198,0;2,0;561,4;189,2;-973,1;-621,4;3426,6;27,125;96,4
instanceLarge944_m=6_n=200_l=40_c=30_s=1;200,0;0,0;534,3;188,9;-891,0;-534,3;3576,7;27,0784;93,7
instanceLarge945_m=6_n=200_l=40_c=30_s=2;200,0;0,0;538,5;190,3;-891,9;-538,5;3558,5;27,0678;96,5
instanceLarge946_m=6_n=200_l=40_c=30_s=0;200,0;0,0;541,5;190,2;-890,5;-541,5;3556,5;27,0938;95,7
instanceLarge947_m=6_n=200_l=40_c=30_s=1;198,0;2,0;556,6;188,8;-972,9;-616,6;3435,4;27,1109;97,7
instanceLarge948_m=6_n=200_l=40_c=30_s=2;200,0;0,0;536,5;190,4;-892,6;-536,5;3559,5;27,1204;96,5
instanceLarge949_m=6_n=200_l=40_c=30_s=0;200,0;0,0;533,5;190,4;-892,0;-533,5;3562,5;27,0898;95,4
instanceLarge950_m=6_n=200_l=40_c=30_s=1;199,0;1,0;549,9;189,9;-924,4;-579,9;3491,1;27,0715;96,5
instanceLarge951_m=6_n=200_l=40_c=30_s=2;200,0;0,0;537,4;191,0;-888,6;-537,4;3552,6;27,1055;95,4
instanceLarge952_m=6_n=200_l=40_c=30_s=0;200,0;0,0;534,6;189,8;-892,7;-534,6;3567,4;27,088;96,0
instanceLarge953_m=6_n=200_l=40_c=30_s=1;194,8;5,2;542,1;185,0;-1064,1;-698,1;3295,9;27,1133;96,0
instanceLarge954_m=6_n=200_l=40_c=30_s=2;200,0;0,0;540,0;190,7;-898,3;-540,0;3553,0;27,0893;96,4
instanceLarge955_m=6_n=200_l=40_c=30_s=0;200,0;0,0;542,8;190,1;-893,5;-542,8;3556,2;27,0984;96,9
instanceLarge956_m=6_n=200_l=40_c=30_s=1;200,0;0,0;538,5;190,7;-897,4;-538,5;3554,5;27,0794;96,3
instanceLarge957_m=6_n=200_l=40_c=30_s=2;200,0;0,0;536,1;190,6;-894,7;-536,1;3557,9;27,235;97,4
instanceLarge958_m=6_n=200_l=40_c=30_s=0;200,0;0,0;539,3;190,3;-898,5;-539,3;3557,7;27,1185;94,6
instanceLarge959_m=6_n=200_l=40_c=30_s=1;199,0;1,0;559,1;190,2;-949,5;-589,1;3478,9;27,0644;97,3
instanceLarge960_m=6_n=200_l=40_c=30_s=2;200,0;0,0;538,1;190,6;-901,7;-538,1;3555,9;27,1122;96,9
instanceLarge961_m=7_n=200_l=30_c=10_s=0;200,0;0,0;287,5;165,5;-545,3;-287,5;4057,5;28,8739;95,6
instanceLarge962_m=7_n=200_l=30_c=10_s=1;200,0;0,0;286,9;164,5;-547,7;-286,9;4068,1;28,8759;96,7
instanceLarge963_m=7_n=200_l=30_c=10_s=2;200,0;0,0;293,3;165,0;-549,5;-293,3;4056,7;28,8889;96,8
instanceLarge964_m=7_n=200_l=30_c=10_s=0;198,0;2,0;298,9;166,4;-615,4;-358,9;3917,1;28,8733;95,4
instanceLarge965_m=7_n=200_l=30_c=10_s=1;200,0;0,0;289,5;166,3;-547,5;-289,5;4047,5;28,8882;96,2
instanceLarge966_m=7_n=200_l=30_c=10_s=2;200,0;0,0;287,7;163,2;-546,7;-287,7;4080,3;28,8811;96,8
instanceLarge967_m=7_n=200_l=30_c=10_s=0;200,0;0,0;304,3;170,2;-570,3;-304,3;3993,7;28,8804;95,6
instanceLarge968_m=7_n=200_l=30_c=10_s=1;200,0;0,0;285,7;166,0;-546,8;-285,7;4054,3;28,876;94,9
instanceLarge969_m=7_n=200_l=30_c=10_s=2;200,0;0,0;301,8;168,9;-561,1;-301,8;4009,2;28,8558;94,5
instanceLarge970_m=7_n=200_l=30_c=10_s=0;200,0;0,0;285,3;165,5;-545,9;-285,3;4059,7;28,867;96,0
instanceLarge971_m=7_n=200_l=30_c=10_s=1;200,0;0,0;286,4;163,7;-549,6;-286,4;4076,6;28,8734;96,8
instanceLarge972_m=7_n=200_l=30_c=10_s=2;200,0;0,0;290,8;164,1;-552,0;-290,8;4068,2;28,8916;95,2
instanceLarge973_m=7_n=200_l=30_c=10_s=0;199,0;1,0;297,5;166,9;-583,4;-327,5;3973,5;28,8999;97,2
instanceLarge974_m=7_n=200_l=30_c=10_s=1;200,0;0,0;294,3;165,9;-549,0;-294,3;4046,7;28,9046;93,1
instanceLarge975_m=7_n=200_l=30_c=10_s=2;200,0;0,0;288,9;167,1;-550,6;-288,9;4040,1;28,8879;94,0
instanceLarge976_m=7_n=200_l=30_c=10_s=0;200,0;0,0;313,3;169,6;-577,3;-313,3;3990,7;28,8674;93,0
instanceLarge977_m=7_n=200_l=30_c=10_s=1;200,0;0,0;299,5;167,2;-562,9;-299,5;4028,5;28,8619;93,3
instanceLarge978_m=7_n=200_l=30_c=10_s=2;200,0;0,0;287,7;166,8;-548,5;-287,7;4044,3;28,8721;94,9
instanceLarge979_m=7_n=200_l=30_c=10_s=0;200,0;0,0;307,8;169,2;-573,0;-307,8;4000,2;28,8962;95,3
instanceLarge980_m=7_n=200_l=30_c=10_s=1;199,0;1,0;307,5;169,2;-605,0;-337,5;3940,5;28,8767;96,2
instanceLarge981_m=7_n=200_l=30_c=10_s=2;200,0;0,0;288,4;166,2;-547,2;-288,4;4049,6;28,9049;96,7
instanceLarge982_m=7_n=200_l=30_c=10_s=0;200,0;0,0;286,1;163,2;-546,3;-286,1;4081,9;28,8831;93,5
instanceLarge983_m=7_n=200_l=30_c=10_s=1;200,0;0,0;286,6;165,5;-545,0;-286,6;4058,4;28,9061;94,4
instanceLarge984_m=7_n=200_l=30_c=10_s=2;200,0;0,0;288,6;165,8;-548,1;-288,6;4053,4;28,9039;96,6
instanceLarge985_m=7_n=200_l=30_c=10_s=0;200,0;0,0;287,7;165,8;-546,7;-287,7;4054,3;28,8325;94,5
instanceLarge986_m=7_n=200_l=30_c=10_s=1;198,0;2,0;312,2;168,0;-634,2;-372,2;3887,8;29,0557;95,7
instanceLarge987_m=7_n=200_l=30_c=10_s=2;200,0;0,0;294,3;166,6;-550,0;-294,3;4039,7;29,6868;95,8
instanceLarge988_m=7_n=200_l=30_c=10_s=0;200,0;0,0;285,0;165,1;-544,2;-285,0;4064,0;29,0637;95,1
instanceLarge989_m=7_n=200_l=30_c=10_s=1;200,0;0,0;310,0;170,8;-578,5;-310,0;3982,0;28,8671;96,8
instanceLarge990_m=7_n=200_l=30_c=10_s=2;200,0;0,0;290,3;166,5;-550,4;-290,3;4044,7;28,876;94,1
instanceLarge991_m=7_n=200_l=30_c=20_s=0;200,0;0,0;376,9;178,4;-686,5;-376,9;3839,1;29,4064;97,0
instanceLarge992_m=7_n=200_l=30_c=20_s=1;200,0;0,0;377,5;178,7;-679,3;-377,5;3835,5;29,5003;97,3
instanceLarge993_m=7_n=200_l=30_c=20_s=2;200,0;0,0;376,6;179,3;-681,4;-376,6;3830,4;29,3847;95,4
instanceLarge994_m=7_n=200_l=30_c=20_s=0;200,0;0,0;387,8;178,8;-687,4;-387,8;3824,2;29,3549;97,8
instanceLarge995_m=7_n=200_l=30_c=20_s=1;197,0;3,0;400,9;179,2;-801,5;-490,9;3627,1;29,5472;95,5
instanceLarge996_m=7_n=200_l=30_c=20_s=2;200,0;0,0;379,4;177,2;-682,6;-379,4;3848,6;29,4162;95,3
instanceLarge997_m=7_n=200_l=30_c=20_s=0;200,0;0,0;383,8;179,5;-685,0;-383,8;3821,2;29,4032;97,4
instanceLarge998_m=7_n=200_l=30_c=20_s=1;199,0;1,0;392,9;178,9;-727,0;-422,9;3758,1;29,3886;97,4
instanceLarge999_m=7_n=200_l=30_c=20_s=2;200,0;0,0;385,0;177,7;-691,7;-385,0;3838,0;29,3896;95,6
instanceLarge1000_m=7_n=200_l=30_c=20_s=0;200,0;0,0;377,2;180,3;-685,3;-377,2;3819,8;29,4256;95,2
instanceLarge1001_m=7_n=200_l=30_c=20_s=1;193,0;7,0;389,5;173,5;-934,5;-599,5;3455,5;29,4529;95,0
instanceLarge1002_m=7_n=200_l=30_c=20_s=2;200,0;0,0;409,1;180,8;-716,7;-409,1;3782,9;29,38;95,1
instanceLarge1003_m=7_n=200_l=30_c=20_s=0;200,0;0,0;375,7;176,6;-682,4;-375,7;3858,3;29,3562;97,7
instanceLarge1004_m=7_n=200_l=30_c=20_s=1;200,0;0,0;373,3;178,0;-686,8;-373,3;3846,7;29,3935;95,7
instanceLarge1005_m=7_n=200_l=30_c=20_s=2;200,0;0,0;377,2;180,1;-681,7;-377,2;3821,8;29,4212;94,7
instanceLarge1006_m=7_n=200_l=30_c=20_s=0;200,0;0,0;377,1;179,7;-681,2;-377,1;3825,9;29,3742;96,4
instanceLarge1007_m=7_n=200_l=30_c=20_s=1;200,0;0,0;376,7;179,4;-684,8;-376,7;3829,3;29,3915;97,0
instanceLarge1008_m=7_n=200_l=30_c=20_s=2;200,0;0,0;378,8;179,4;-679,2;-378,8;3827,2;29,3885;95,9
instanceLarge1009_m=7_n=200_l=30_c=20_s=0;200,0;0,0;375,7;178,3;-684,8;-375,7;3841,3;29,383;95,8
instanceLarge1010_m=7_n=200_l=30_c=20_s=1;198,0;2,0;394,7;179,8;-759,4;-454,7;3687,3;29,413;96,6
instanceLarge1011_m=7_n=200_l=30_c=20_s=2;200,0;0,0;380,3;177,5;-685,3;-380,3;3844,7;29,3968;96,7
instanceLarge1012_m=7_n=200_l=30_c=20_s=0;200,0;0,0;373,7;176,8;-681,9;-373,7;3858,3;29,3887;96,8
instanceLarge1013_m=7_n=200_l=30_c=20_s=1;200,0;0,0;378,1;179,6;-683,3;-378,1;3825,9;29,3873;94,9
instanceLarge1014_m=7_n=200_l=30_c=20_s=2;200,0;0,0;378,7;177,5;-682,8;-378,7;3846,3;29,5766;95,6
instanceLarge1015_m=7_n=200_l=30_c=20_s=0;198,8;1,2;410,2;179,2;-740,6;-446,2;3725,8;29,3969;96,0
instanceLarge1016_m=7_n=200_l=30_c=20_s=1;199,0;1,0;393,9;179,0;-729,4;-423,9;3756,1;29,4122;94,6
instanceLarge1017_m=7_n=200_l=30_c=20_s=2;200,0;0,0;386,2;181,4;-688,7;-386,2;3799,8;29,384;97,4
instanceLarge1018_m=7_n=200_l=30_c=20_s=0;200,0;0,0;376,3;178,4;-682,0;-376,3;3839,7;29,4114;96,4
instanceLarge1019_m=7_n=200_l=30_c=20_s=1;200,0;0,0;376,6;179,2;-680,1;-376,6;3831,4;29,4218;94,7
instanceLarge1020_m=7_n=200_l=30_c=20_s=2;200,0;0,0;379,7;178,5;-685,2;-379,7;3835,3;29,3834;96,8
instanceLarge1021_m=7_n=200_l=40_c=20_s=0;194,0;6,0;396,5;167,2;-875,6;-576,5;3571,5;32,525;97,7
instanceLarge1022_m=7_n=200_l=40_c=20_s=1;200,0;0,0;378,8;170,6;-674,8;-378,8;3915,2;32,6603;96,7
instanceLarge1023_m=7_n=200_l=40_c=20_s=2;200,0;0,0;381,1;172,8;-674,0;-381,1;3890,9;32,6393;97,0
instanceLarge1024_m=7_n=200_l=40_c=20_s=0;200,0;0,0;390,8;171,0;-685,7;-390,8;3899,2;32,7079;96,0
instanceLarge1025_m=7_n=200_l=40_c=20_s=1;200,0;0,0;388,3;171,4;-681,0;-388,3;3897,7;32,6813;96,4
